Date,HRS,IPG,TGT,RHT,AMG,LOW,ESS,EQT,APD,NEE,IBM,STX,COH,SPG,JEC,ROK,PCAR,CVX,GPC,MCD,PRU,HON,HAR,DIS,VTR,K,CSCO,PDCO,NFLX,UNH,MRK,EQIX,WM,NTAP,CF,ORCL,GIS,IRM,PEP,AMAT,REGN,STJ,BMY,CERN,DHI,WU,SE,FITB,PGR,C,FOXA,DUK,NI,SLG,STI,VIAB,TMK,NBL,JWN,CMI,CB,FTI,MCO,USB,PX,DTE,HUM,WMT,HCP,RHI,AAP,GD,DVA,XEL,ADBE,HRB,AET,BK,HRL,PNC,SWKS,OMC,EIX,SIG,AVY,PG,AME,BDX,TXT,GE,ABT,DD,MU,SCG,PPL,ETN,HP,AAPL,IP,BSX,USDOLLAR
2015-06-10,54344003,33521993,355178513,136433635,77696657,321737987,73044928,70982226,92197984,256666680,748422752,145299604,131075616,230549190,44222512,84353646,95258981,731155801,42301248,439084262,359460253,213266857,138801007,552385129,93400930,66145557,708607129,23724298,5476308206,464874761,575780468,121601885,84838888,174613141,107789334,663737914,119549942,52486383,349057293,277588383,927749529,65148502,506379054,121624987,77804935,78550353,103823345,165951038,140957775,1199836165,438929953,236960497,24060787,76505564,126839255,167438469,52620571,225257157,46051477,124489138,106921535,94761658,119277955,343115999,119139978,105058909,542823311,783010044,132871276,24839091,187108406,182403797,79805362,111387965,141294741,173522491,185138297,420864882,33228800,342448905,368240740,87437458,100857964,56347695,62541798,712220260,28645315,204571615,95631565,867214443,261119029,195917185,599595277,42565625,165515068,117869095,91497863,4884739752,154130349,208084718,
2015-06-11,44756427,54160527,273271339,70521954,55822988,242809175,77964138,94299616,91772335,138289168,553439280,140470087,96691901,156216355,22688807,78995038,81496225,534167963,52499179,383439843,252967630,165674838,181497831,545483823,133497205,77200920,663587519,27950639,2531731970,445609979,652838031,79258338,89418764,100732108,152513416,539604540,96347064,40383594,272020480,319103210,559024654,97786970,385692671,120528093,76484529,81420813,172127071,138604146,65173618,1085659287,537050083,233787971,40382238,63958404,95801354,188110192,107799465,165852768,55150881,129952581,120165902,85075849,93926748,305167797,130665080,93459465,358590202,518080766,103291988,37820638,74065762,195603540,57477192,104351673,152788692,81886676,194965243,247915636,27536239,217000898,262258368,43874654,65696508,61185363,68623596,572331803,59407251,135476665,70777112,816931653,334052697,170222720,645354520,44597055,166850296,90291584,73578555,4412852692,147767639,140239519,
2015-06-12,38993479,51847489,220697691,70025869,29394558,292953197,45916856,47431169,84253025,112053235,484509694,108347504,61050379,179098293,23051692,65396742,64759296,611919266,41775420,335825138,142352074,125855741,67457574,431680843,86544581,61221435,589829848,24399446,970511594,354278094,871170386,115754999,87917852,90700392,100881476,506802101,69930247,76906687,336368388,233352086,484363638,54053284,396106581,145198050,94431936,94241248,127633243,119880962,54003445,782901903,293585118,257229517,31234980,65355935,83720055,219714805,56956292,158528360,66445270,89254569,102761097,82412718,145417537,205594495,148413339,55218675,490498960,502437817,98230467,28650934,70531119,165021881,39849939,152178570,143336800,102651418,199660264,247964841,37390222,173888942,172285146,77854696,59575481,41656815,44358277,484685569,58139257,134981221,61848854,574505908,172304459,182879545,530843607,46539872,86287494,118708070,65523988,4548517983,97699412,94661148,
2015-06-15,54857356,75474213,476450624,134806650,55082066,336305887,46178722,60203270,106743601,145168555,668193375,152264699,112128689,246627838,40620140,133669976,57211763,580418961,48548064,527442732,157120033,287281847,65863179,479454296,92366799,87855645,690697745,34352481,1780237861,787018918,549595308,137589717,77242462,116663030,140781665,711880607,113539850,60210283,638767576,298639782,650068070,81131821,381252161,199493758,112082488,119602698,100969613,146231634,90358164,991624017,626870959,198756720,44929432,154307957,140410312,186263884,55173213,151472840,58270478,136534183,102865283,52107601,86126785,264493212,155019601,64271125,1646931124,511456509,97191692,22860385,94902803,193821467,59835328,80338777,189836634,74939593,760675201,301890745,47236394,262052318,254743940,87843498,91526427,66121255,55898416,555261189,40076101,179144113,56821726,733633315,221572262,241656352,1071171611,44993719,111836963,119390321,66546179,5413702747,91307443,144248070,
2015-06-16,34083819,39628829,313881092,122303113,48627580,231913220,46993930,53534008,90341544,119897267,513253491,124545728,63263394,187705216,29431445,78042453,70611584,829552671,24903410,279443137,184351526,182994773,81646957,417979598,123624635,63337226,458017133,32024957,1528464352,857123586,382886031,202235442,68861954,79000115,151786235,793942660,120305421,41538617,244362078,220593499,320632166,70840857,211954642,69892495,97942632,65456287,134175828,78405324,54629205,765599370,322816301,218449462,39293751,77652410,116501075,178497730,24728807,157245412,49129653,110627314,97605899,68111012,67465008,250628689,93631757,67432562,1249121346,409285386,113582677,23499147,83169018,260979443,66918976,72894085,243408141,66000274,841921748,330289987,38849970,164081483,193642520,80119088,75721425,64380460,32407044,618817661,33664606,122320218,52792034,709975447,182209248,182754011,464754828,42170074,159102122,156203208,64855365,3896736957,106945315,125366654,
2015-06-17,37162706,41180710,408503087,133461082,61284526,229732792,53107071,109725980,105890818,204867804,453052063,95025969,79027995,222998645,29487188,53426985,80083238,776954125,32221040,358070776,195043801,269196497,81545578,505967469,106548120,100051591,571690478,37624131,933769718,561887473,436502625,197729645,92629592,97643600,257624762,1183844439,120616520,38675317,279894241,350801137,436882266,101103737,409039005,76191519,78980879,72951520,87082699,140794942,103273643,995482405,481696196,264200725,117094759,74123791,143303629,191024680,30276977,160487462,123763406,129674314,119810359,76934954,67088708,344207959,125204182,88176334,612379985,394038643,193924147,25469910,108779590,194509914,78622334,89087229,500895543,58913123,341758513,285562123,26475286,202030476,193921410,56841368,92190440,47034252,34277023,703615164,33188544,88679613,69645037,942927925,173454241,228793438,439457958,36238912,139134607,138607268,60305256,4063343782,111194883,112935413,
2015-06-18,50037755,54013427,476718754,259402150,61284526,305336627,73273685,139385955,126117838,212237147,530495198,108654169,141097909,179137677,37890500,75797018,94899075,679891095,47924451,468091401,214761930,227545439,92985617,779927906,106548120,83648770,665271249,41430951,849191787,410089721,415026677,299224572,70265594,107470622,157199197,3291861795,158891571,76986670,367864077,309295800,526527585,114117307,350499594,117510091,85644897,123676190,119369612,222559389,99617544,1051742604,414396730,333579658,63309784,107440241,187074278,214198855,32861773,150351921,84710270,153195821,86857052,83654979,182842558,382967732,122842616,88176334,367614364,583145827,163028239,43739940,75262041,241968956,72251770,78516124,292357247,63462099,260839024,364935457,33419058,251183474,386326093,114801792,110956418,40625569,67043638,817460303,33188544,129358264,53137828,983903223,381732719,250742012,527730307,39585200,132684970,122672244,96714867,4390512758,119780347,173459006,
2015-06-19,84277407,48658006,875039155,366861307,101436824,815628564,97822666,184434226,116222995,202845639,1117901216,208406488,166327859,388644287,78113981,73100290,156488717,955804497,56089876,676125467,215211256,283676630,342612410,1045917181,207223252,118984027,875047512,40395167,1860043770,478700285,696201867,535472559,97149054,218094160,220920344,1514847939,222713530,52159600,495785887,313994968,601108764,74758849,540243876,200158913,155906131,123676190,138354195,121654648,121147658,1047744569,831809002,499198725,48034956,105757536,132776581,271651965,71867445,171278354,89960375,173378958,99878422,104910447,320194022,576792414,138349882,123109630,390525305,910377848,190952895,44649304,103958116,205662373,234670120,88304997,239381819,85999327,251989407,395783733,34655237,230896639,436512731,119274248,128416522,77867993,75164899,1174995549,56399706,265508379,86506503,1563799882,448076247,334631162,626169167,63142315,132695385,207576798,127757492,6717008120,175329224,458593862,
2015-06-22,50868808,29300490,382362022,145429702,73544241,277859570,56972752,116231560,106230577,120088880,370864395,85658797,105903721,261728492,60960743,87964953,80075698,608791803,26853576,359863909,236426206,223238768,119547565,655586369,136047691,49012436,550085872,19948760,1613291083,520483115,468365856,112955710,75759262,117538701,169463669,903342731,116478470,75757140,331889614,225024420,391490085,40148788,277782526,110780795,102346912,53711671,201778248,235945167,95368276,732483048,302553506,153659647,43441336,69368659,100313929,142118169,33532520,120836723,50715862,127187857,72176252,110584313,76275717,225609280,66685464,43693007,1419261706,450753327,93071520,30786597,143288670,171624246,103543179,50773487,379612849,74041717,931289784,199047649,28080379,187809510,244375230,76152525,132395798,63806725,68227637,524688688,34796849,168491998,49344633,719153493,220948248,203614798,646073347,34617647,109064125,123680932,77772679,4211983776,390698236,120132960,
2015-06-23,36061771,60434034,471080820,100020554,105953170,250265558,51923510,126426004,117669092,161386258,590843410,234301030,83377443,149219645,46766558,65677963,81829802,539622789,24050859,421140619,217947260,183450367,74099563,645535525,102848500,101446575,571058312,36206409,1520653134,593259354,470437556,131785642,74609515,129276037,83223246,706213427,116093398,51558786,336765406,211857143,247256461,59691904,364177985,92787196,111091961,69716866,110638613,180482819,76347363,920436295,328186374,264637341,37839258,87222524,117051014,117142690,40336277,156355814,69537543,191786729,84279956,159047808,59755653,197204067,99822941,63804013,995568950,522047075,77306047,41003611,88621341,181495969,68215359,92263673,412008611,96346995,781031547,198010757,34488509,150632485,199578046,69833901,123945392,61077608,65979447,541718688,36956242,130720412,53980964,854497732,155839645,444710654,395976287,35682953,110655464,128699845,73033316,3728405949,165720338,147696997,
2015-06-24,58720079,88258806,261440393,83016840,115142268,242248412,62544173,80325543,119195248,148812119,560791228,146425836,89414403,152956332,45798464,61193210,76513815,699921133,37910993,362133198,178293096,231629943,71169937,614211462,106986447,72599461,563921196,29189415,7478165479,536499637,438489240,111890022,85718859,168813415,74224762,712567306,249819734,51410846,432557671,369343636,235000923,71750605,263002844,90643415,179078245,64016912,77031659,120533411,70176703,1077814097,344804966,325928825,32982849,59790845,129362202,107507600,22303686,146161388,77842589,203024697,75889583,91446591,55996349,206244562,187859979,66497802,542817207,412227597,127484291,38513881,80090602,222329465,78553883,105670782,354654496,103062119,1034593321,158695801,30749449,239365158,209469583,61729620,371213683,87287467,25434595,663912656,46041832,139117834,85786492,844075119,217024497,621560013,511122531,43340507,132851921,140967079,234268761,6867182181,134852862,136478101,
2015-06-25,44832094,80257282,403908000,112936125,76265433,230969188,58324478,165023423,117396221,138665928,378690104,238746529,80036757,219560275,35207297,48991890,84672387,563753243,38871541,392998968,142620396,145018997,68242533,694118648,239553946,74184603,391105569,59598577,3949685289,732300379,547746475,128416933,52716898,189694161,117262137,541459230,201826692,31828285,401462144,209033166,250875479,47532197,326776072,82245184,86605700,112675518,102344867,136272168,102544489,676618018,266623284,191951136,36660153,79726974,109372778,110055700,27620936,174177966,62130076,170632748,82515285,81125857,50329070,244236480,127298443,69730401,1624384759,363153283,123148572,39195298,106975077,158660446,124504955,91936463,255603709,126654428,1158632486,125904687,32811535,210519958,206883984,88503443,242399253,100530573,27911974,438940070,46666734,125761961,62287041,600392806,170655475,343016742,921114972,36669251,95159330,145092553,117146028,3948571873,200552143,175614329,
2015-06-26,99864345,66888181,393442506,70971872,58683832,622195747,42777476,331835284,85097730,163067576,1401091169,278498613,202935153,161275113,69393982,48598518,107622092,934260116,34587264,560667561,184139528,211907765,106782962,608066070,143728412,246386118,748924675,64977060,2821951837,582274793,728563493,194070079,30571831,145338764,331044962,1583428045,291303894,103714240,465132112,303641483,212530537,51024240,1119184046,89557783,68191843,91331106,93487212,158026589,91448790,676798395,1010942129,301592525,50388733,77176707,70581089,266195154,19315123,386148960,44867786,210906015,71584921,216388200,79579423,154067812,78158897,81693245,1669948061,272056541,90883986,32998231,78593673,408802672,88951246,53408977,436036904,63195164,467779142,146074546,44513472,210028488,394079525,85884978,170093974,54313133,29259086,576978158,57723270,54225209,33924139,666205463,324885159,224747030,2929543382,23825639,117960313,151638005,204555673,5416025158,383110573,136848235,
2015-06-29,62954369,76158470,408108598,81776256,67607738,349820846,68750653,107282870,230173538,188728752,511350431,278279292,87997426,196379908,71909240,128128198,99494241,801768187,67293093,766132366,265517805,210893449,102375498,831352600,153474868,93378299,826713952,54853456,2266669166,421972908,523665220,193946187,71852715,145670582,90307317,715856737,198650633,65770882,325168362,372350916,303323359,82799369,298026317,140426073,119061518,112994461,107855283,156592474,90811635,1208194534,415579682,213532354,37011754,73601219,144394509,129049382,41835166,236682837,114887761,184394189,84509420,157593100,84275696,299872487,236641409,120199619,606818411,556381865,127693774,38187911,81749699,222684670,96729175,102813247,328056984,71333557,397541963,204029888,31019202,188772996,605163527,106604524,139180331,64084989,32885549,589092517,98287810,161279921,53167110,848121649,252089569,469729207,920130991,36044810,142371197,142745442,119396067,5936346673,189960033,210410777,
2015-06-30,119912786,153375816,306731724,71701547,107253972,663090518,60275709,68766509,119032161,253127599,553892469,327804206,128460802,257078053,67708828,118103164,121145632,905986142,66528580,603801039,423945111,216685380,83583959,614767016,71815165,116191229,808740000,58505727,1584206868,472911900,642118623,171886468,43023666,101439690,186887472,654772944,181389411,59404264,374243266,275613130,324333512,46694438,397968793,218837189,71693454,80612862,97045760,180294869,91049877,969073613,471322825,258599928,49041536,59106582,100926635,140437235,35253952,222557701,64788825,177415707,93662943,195784713,111968781,207189813,130838999,75265596,578842139,624563578,137590745,48908620,83947455,187370738,114151755,89132221,324795580,61844567,226269578,195349457,44731146,214343220,391336810,110351804,89435760,46218657,25430779,624334620,68566467,98523406,36653508,901335735,212464601,348278588,653445203,61913281,177981396,194309448,111947133,5396361066,153382228,193220297,
2015-07-01,61963797,49581796,312225513,139953677,67029800,379344224,63322247,93729352,154908500,178336414,500528446,217486762,96935733,251810417,40981050,127628111,88621194,663294858,62238501,406262825,210980363,216142124,77392103,601968905,142701390,117106517,635623305,85133696,1376390597,391260132,514377071,115324593,55817408,84118135,159560486,546359511,560629677,66590156,435086900,245549176,267364342,104204377,488510618,150922445,79066229,85547364,211144736,160571051,139665037,969559689,329581780,157889722,62843355,104306790,111711071,111885982,36348732,185302577,47992103,149866201,3330939846,308357851,69794812,255573373,158213352,75746218,360462324,737952153,103419843,35063894,108669368,169008488,137685321,111906441,236218636,47821607,311952392,208936710,43381598,174311956,241013664,90287051,129945465,63372027,56587809,667501868,110715778,139011143,34545913,773901393,160406909,342209655,470009369,59337375,153635040,137606619,132948586,3712096030,127867989,148377791,
2015-07-02,49630763,69167308,264838706,76449472,49439998,394579441,78476325,76704473,178899310,212710752,445805831,201081572,65747406,172495383,34820051,69289343,120057568,582288122,42953182,298317434,121354137,177912465,68961996,621501884,141142481,70418083,405990467,41487338,1039493214,436385349,467692861,86339578,39303110,84501837,110954836,457451745,478933456,51749004,290837752,172238202,191620246,73308778,338658548,116157967,92297420,340189703,126974444,198748440,89699543,660593092,343276953,229340927,260025559,91224864,129301817,92086714,32153649,143644482,47643829,120813437,728692155,103452885,60201853,201739410,134449822,96783896,690966035,451347615,82772375,31240458,66805279,152532526,98839747,85986881,176569080,73529579,391426616,184225209,33097205,162345424,184482314,113504243,173467835,52749741,28906952,498285369,85552955,155593571,38859527,664327037,129827748,692765523,499215604,69302738,166937878,125633421,100560901,3336176431,123734856,126284462,
2015-07-06,65390632,98983947,268332789,100700976,68211735,664282767,69711379,106741176,112215023,165150629,480244233,192983403,151616938,207019215,55772032,121890008,81681693,747945537,73240259,351608505,172486636,224193564,102038951,664162401,205482372,71612426,591145199,50780264,1116735744,778606065,441278952,134461943,55182134,85593929,132991669,487755678,186187795,49927281,447528739,214148737,234655095,105581620,383836825,139134957,108097038,173681739,161355807,192856504,96461240,691845355,351960567,193032164,179698978,70013780,165159068,141840837,37666198,187817852,64394146,145992873,439124712,95590841,108786205,257845696,100868403,97665348,2609825477,729054737,97967934,54473852,100470088,181725761,164420144,82532560,208042187,85865025,1902175882,209555998,46809765,159961576,293687264,126936022,117480871,58941981,48896277,498934968,63406252,196025526,43576892,699191437,275852027,470751933,693884729,47972235,215729340,117930985,122132835,3428354076,117073046,196775900,
2015-07-07,85803031,87269114,449356927,91960376,108560150,554473431,68285556,151692974,148836379,304386169,554453049,259481559,160905745,258464085,73565201,148615381,109035105,1061126979,48842754,442288480,284629898,235437071,117385856,954149484,276808482,107076674,661212120,38683139,2029859981,762160920,498768527,203643635,90155605,112700895,178680600,644952448,235323977,62422569,712845983,389044805,236837631,97424718,314631101,87647251,165250250,135893521,172585078,168430963,156220003,1725358471,333594272,481766160,177817465,66395275,178389828,218036812,31776728,236151182,164704815,180233730,491908813,173944736,84365525,359275612,135225614,163060052,1130139470,869571954,106557716,40352268,219460952,214457144,95591123,115415145,222718282,74001041,1119039574,187670859,41010106,214003301,829218548,118439909,143623428,147973758,50974688,894227053,102526954,136404907,74991010,824266438,292208510,504310874,842537095,68241365,229383246,198875422,209692747,5721733285,137260504,165990520,
2015-07-08,98557419,79548879,302689608,64174314,87905426,320673363,85161608,120732394,197395509,264169053,428792700,194849172,157280925,200860175,92512668,135937668,108667398,683346178,55150764,449411326,204146215,229292014,145531427,884616500,169687690,92344951,714495291,37205105,1214722399,462733507,497487018,129069276,92328409,131573154,158769230,567255343,196185042,34200657,554190307,332298636,207189351,114584373,403646682,100625942,134909069,118703314,131651390,143445019,117959969,1366595955,315070800,204381120,115311598,65511840,130629632,151540471,34149072,211479667,122622340,209308484,294091137,122280823,92162942,251219895,130406273,104650058,649472515,542803042,94440602,79880772,2248209664,216055267,70120724,92404710,322351461,91332792,589187230,182687850,28616990,208648026,674503624,133840538,107885072,119476442,33464007,514235289,76712189,158455365,58597178,791149102,275767471,310541754,544747730,50567395,166416317,125984174,123178552,7221614043,119684911,157726990,
2015-07-09,96255886,95017267,295929175,74849101,102333742,246314699,80379411,126286421,207725176,273204414,651380908,108559474,175441584,231152177,65026648,94804361,128460112,701801137,54184983,504770520,179694966,266444277,92599881,793592152,160343922,62149520,514653466,29880160,1601641076,384672680,474048535,128707791,102811100,137290167,138323482,524016237,121595568,27842727,899348303,246505521,331211568,134155371,324313302,94409243,89064721,85694121,100389849,107027678,147351237,1250493661,316861208,312066501,106406296,63793630,159592490,191485528,26903561,171286590,106641488,270946224,343164701,95424004,98606086,265130606,187960796,87671948,662234712,604066561,73417567,42965909,308578230,249793561,69741197,65228150,242667504,138676566,586416656,201492713,48967334,263974194,625730315,156170256,106870437,153295693,32815553,793554193,82564375,96679743,77444765,754924619,264358717,370243199,807543370,69626288,127702539,142034693,98216265,9150617992,116460519,118019131,
2015-07-10,58295618,48141681,252138991,85980958,111679468,275185481,78626628,102774692,134110820,146694051,717222321,142692482,95586400,176667052,44564813,75418069,89084916,503097431,58994024,482581950,144500336,255174562,78244421,800281303,113401224,71902225,416749345,33134939,2103695125,477878992,443973375,136413583,87612829,69670945,77235283,412861965,110085780,21948566,661632462,334360886,380592431,71639604,409046318,74422917,96339406,71303116,83942417,74021208,109464897,894584754,314439470,165824361,69002124,40281430,151114276,144533598,31104342,139118197,62596157,119105919,339238743,131247270,86197667,221210045,97868031,72143829,414525338,389636961,76815200,39732068,82850787,241883805,74742549,82503138,242921469,79000416,535481117,192071503,46972888,290589301,536993804,167885412,83582316,71048856,23181415,526801105,68789078,148708457,92648126,635474653,240729679,275876182,426650113,52524167,228067290,97650694,94572059,7334316535,113657596,128571555,
2015-07-13,61036700,47212425,252138991,85980958,111679468,277027375,78626628,145644674,134110820,138591089,678055897,142692482,206696378,176667052,31013038,75418069,76141486,451027278,56452744,430034409,207981573,161563010,98430749,800281303,113401224,43677916,544509144,54800929,3356599690,477878992,503218580,109447758,87612829,79054369,85916111,427210432,132657304,20234933,676006695,334360886,435751592,71639604,307186608,176836472,96339406,71303116,83942417,80315928,101086089,1032919101,425864486,194627041,78003517,40281430,151114276,144533598,31104342,181540020,62596157,116701789,184003461,139858573,68867810,221210045,97868031,72143829,493403008,389636961,79272393,36523749,82850787,244411663,74742549,82503138,242921469,58652695,535481117,192071503,33023504,245887144,536993804,131577340,83582316,71048856,23181415,567117200,68789078,148708457,92648126,614270728,264427273,275876182,630227895,52524167,109893452,112747363,101865508,5049440125,109247433,128571555,
2015-07-14,65543009,46010920,307783767,90265885,53047901,332328972,41390463,64900567,101676109,120228418,482854127,276811518,146298148,142361780,71093654,65076428,72206838,471791513,114183648,541591184,171277067,145383762,75766238,582608299,94036599,39710944,557458698,46254753,1980974376,508354562,400820214,91287945,107394947,86639896,92312190,370494593,173763813,43260341,416487448,503756171,324235081,113809842,239584389,113209569,47354074,87151761,103388582,100970763,90097296,1005000928,229223422,233018196,61298754,72597590,168342297,155940722,23729628,211063160,58212998,113641825,171739032,140587087,52973052,368299407,100375582,45621339,277648206,386129176,58462164,22755831,136559055,254752460,93047185,43263166,355198612,48814748,372903153,142463279,35828367,282675092,241505967,104214007,101542206,51726927,44778821,474024082,47746758,118336005,54933252,567037417,200866209,199172508,2037059287,44107200,100632196,107542760,113775407,3869338961,104789047,146542661,
2015-07-15,99046375,43321276,230107070,85561698,46290277,235251692,55075699,114058802,148994288,123762839,318744763,223905432,231002357,213076606,42970263,99520475,101705068,578744060,58493150,715844587,281782465,274909992,77123121,560429870,132695420,48537262,624364040,41999934,3032079029,622428575,318638127,95310526,73684499,127150720,65830468,371696949,195031436,67502281,504017288,403784814,254021999,109606306,348608461,107633272,179432769,75364128,121182083,100229292,117568210,1143094035,255642225,174747898,71564713,41484305,174279294,102776213,41177925,156667725,95367229,192653047,288065742,101186821,83109316,703240110,126897170,57902298,303659775,318617418,156323566,38003851,108362654,235017843,78229805,52698157,239138859,43440525,332024899,131905442,30207119,377283596,190365322,199470755,74551639,59126362,59575374,517642953,48137321,108035214,89744898,713188010,314133424,249869164,793062799,42515913,137167368,142962890,144309367,4137931326,123113437,80192453,
2015-07-16,74985557,65423419,241153988,53255886,74915614,376318041,52286859,110717265,329724663,247492555,571379688,208139612,158431979,199042651,26939174,69555147,95763447,574169438,37339253,718647652,163965357,463975612,155715829,733722302,128446781,80993969,566599432,75458081,7349417483,881944570,298174848,122775196,108833207,115758952,78431140,594727192,156528050,26370424,394506573,560114384,241474725,95541048,276966296,124910042,142473175,126433155,148988757,110360001,207480069,2380722270,200378738,219767197,98174186,70037922,194828784,112618135,32261457,128633181,120119655,126916966,363416226,114523659,94146554,475178646,179433600,57968972,333647858,368709711,84781962,47678139,96716911,189507326,46412908,68508576,159857248,98036537,537020545,133847470,32718325,224449597,238760705,114664666,131713552,66584895,53110263,514683838,35510906,90152169,45939334,790297606,183678037,372575159,680804527,41749979,137590002,131211488,127881377,4513729154,157718485,74059546,
2015-07-17,47123764,75744633,235681851,108547719,72539858,434810070,57729459,98983100,87518493,155498585,711394677,261314495,162510415,176736838,50934839,79398014,167766444,723881861,60086608,598184357,135764224,555952457,190373373,594248707,103741190,92818831,649226430,29440832,2884967521,446931211,391367397,111801364,75437559,105085831,627172353,575280730,136859236,27951461,331072606,214097584,269934227,96262008,235381600,88529660,155215770,81432863,145865443,99672024,297579168,1223374312,385043126,260334161,97504490,41430477,165050836,136077172,34394664,209799311,56408108,183596069,112043374,108862805,59207302,315669317,110202341,90039969,286918123,395822809,67145758,65340231,88505212,153479614,101039376,75240969,195970842,65762305,478402246,133852736,34649006,166662016,232814427,159622407,82848724,51963694,62928220,452487385,29756721,83052270,28742824,1070347684,259977891,257692495,685716339,44853598,102653735,134066792,163174691,5802336549,113568587,106327635,
2015-07-20,48450251,52139835,253764168,90573720,36582261,348416343,51342262,122891167,94397278,221804843,1202809104,216384584,103547123,115468311,38244503,70230136,97590587,529219389,133137593,460194463,102617054,465622918,110371679,774092138,102711341,36657815,518691583,16457809,2506932732,383262697,320013911,177565180,47952224,121035517,340817092,682207495,254423956,25366119,315949843,217797849,524994175,102831191,321050295,119774805,135654354,58501779,117591916,122214374,243419477,932232810,258523953,198733796,77224412,49643690,172349407,114071930,26876860,340413148,55324500,192953713,150411006,101201378,70852323,245936322,121814760,75271025,237009652,355106654,64165423,27358832,80886282,142056194,68008793,83504506,159020643,37312592,318332244,226256165,34554102,205089796,316479939,259492824,78305828,55443133,37233966,389008200,28961044,65836891,56885226,638664083,261254984,242223566,793177442,36767087,92336732,102379389,113869331,7542959153,148221537,73949552,
2015-07-21,43315893,78795226,476104234,86097470,42127696,349537576,50858820,93187239,114028119,211033275,2122107490,157228578,144794433,151851784,52300717,118639038,154805199,625693453,81756881,390614884,114975577,379933846,134550515,511127885,155096217,41245357,631477700,38495633,1584750829,495998818,387211419,123583280,58668399,98102170,125920237,567499268,245596170,43997422,284435033,162212504,313681760,286964745,405590193,74916044,82936851,62651859,111492780,211580136,145233729,1259022602,226878301,199325256,53790067,60030474,164165509,112341277,26903935,274461688,90466341,135681675,197970407,123765618,96764793,242122667,109460295,58967032,227194315,444301956,83319903,62983618,87521735,205949795,89551321,73039707,315330349,84675840,431971713,393963319,40768908,153360966,246997281,287049644,100036633,56796057,29309125,578948552,52554754,123266987,61645225,750019231,306805618,248571128,553944845,34854246,96190709,209528292,123459700,9731442798,110444555,93460348,
2015-07-22,52777440,188545672,332231132,73059185,46261463,325062813,51871981,133834681,200636531,205992591,1089898812,339184309,135470508,198193561,51237317,100305493,142484221,825279307,61099038,502049090,118752187,317072418,74486991,550525472,109922522,42699941,703311264,57229883,1170811102,399556804,476824910,120387987,126634115,106298893,124658479,646925264,112664934,29901654,313589176,195603970,428816382,333030769,520834784,71518415,115650413,57900831,147407450,212153141,102021112,1799270496,178089581,224716669,56761317,44855160,221295150,325096342,23796286,253262356,76170954,168625453,364211570,395857884,79925837,310374407,129311174,57186321,332326351,487427913,91398228,42534963,170020281,283374495,82823591,79677090,208375190,176005193,497029065,308850648,23741171,190784334,624122257,146201832,136412518,38924114,38488441,469834324,62422579,90330291,185947692,613042833,510397369,214210272,785431206,42184309,118169634,130072324,111109872,14018150121,185287375,201632609,
2015-07-23,56323881,87534257,255227342,42506246,50441610,276469797,45310195,310709356,248217048,190084950,770716229,373465118,97295611,194163707,87934375,128331974,154461950,647293696,46481900,961694653,149583091,239233638,112550118,384395924,128488810,67128299,907551814,39402454,914575817,567353673,356123174,140479991,223567437,142206120,79848445,689071137,93725665,34977756,254348054,229849554,274117066,213868189,588761103,161269780,97662128,58397200,120795721,135549539,83551309,1742792741,269221810,225023419,59497024,85232576,152931320,188412322,27822065,143431800,59098846,161969248,282156673,165158250,95033795,330679139,148273474,68849449,275749609,294667473,86117138,50656679,99020971,206028150,48293229,90121263,207630220,82495590,315600894,198112462,22289952,230141801,555491724,126033003,95484188,66294792,33093700,413362583,68984718,103271769,67417555,581253251,300844713,182297388,613457501,34498897,130314590,218280508,131000510,6189447029,122055936,328313743,
2015-07-24,43984092,69311244,393775731,53973344,50706713,238794474,46985069,224743761,163776432,103481891,571254829,223474959,105252516,228256382,68771855,130239170,222330358,956431328,39086995,509319620,195686054,278847677,84153202,475530163,170180109,82125162,1065043755,30982602,888394607,434037467,428893060,174491759,147130736,91857389,93121925,458364568,108520359,39378637,334372173,232176242,505757371,143463477,436862587,159306930,142207449,49868422,188500116,91919923,77265059,1437130995,432064979,122045586,76410152,67925562,145070303,220209318,100798217,164437707,73545550,281189748,221744521,194476542,108801578,295364346,168346054,133830121,271163926,396629498,84320089,128249609,86059838,229424281,41237071,71704353,288733299,67132890,349926987,196520780,28685636,143173784,1001085226,86694056,121554306,35354302,29412761,432603068,63378001,103446590,80934367,764437069,294268405,293958194,395546317,27651540,105213265,404952677,243941496,5089964596,124661141,143193612,
2015-07-27,37469473,86718298,351893880,74600988,101710925,224736463,40540156,235239109,199461369,144090826,558073375,204942171,164152138,281197831,79199881,113783148,208181872,872350162,69061217,533220223,138566345,323790464,135815049,599142052,148254487,89201791,828566634,37021884,1202938272,431664765,807719266,200389441,183725524,116376653,146324916,592858650,159357374,50541768,438020896,285117621,355476367,137325505,572781645,130731975,170900454,59203262,108508910,100662524,72894783,1168180939,283323279,212141743,75175345,78052140,138418366,278660760,44157086,158414054,84916593,383274894,229270231,145556687,150492798,256016460,141008547,108014344,215753087,421349268,100501757,92623643,97608426,202460323,61958758,97517838,219279882,139126249,411307432,256132971,31036626,158227450,564714513,114181353,147988919,168742705,25028384,655716235,123503335,128817775,93566286,898107812,267846931,333541281,499823221,36107284,104111014,176678760,163976725,5292232704,131723509,149675987,
