,HRS,IPG,TGT,RHT,AMG,LOW,ESS,EQT,APD,NEE,IBM,STX,COH,SPG,JEC,ROK,PCAR,CVX,GPC,MCD,PRU,HON,HAR,DIS,VTR,K,CSCO,PDCO,NFLX,UNH,MRK,EQIX,WM,NTAP,CF,ORCL,GIS,IRM,PEP,AMAT,REGN,STJ,BMY,CERN,DHI,WU,SE,FITB,PGR,C,FOXA,DUK,NI,SLG,STI,VIAB,TMK,NBL,JWN,CMI,CB,FTI,MCO,USB,PX,DTE,HUM,WMT,HCP,RHI,AAP,GD,DVA,XEL,ADBE,HRB,AET,BK,HRL,PNC,SWKS,OMC,EIX,SIG,AVY,PG,AME,BDX,TXT,GE,ABT,DD,MU,SCG,PPL,ETN,HP,AAPL,IP,BSX,USDOLLAR
2010-05-25,38.707,6.817,47.205,28.920,69.400,21.713,84.615,35.037,56.489,39.391,106.579,11.850,32.822,68.960,40.640,45.421,32.670,57.969,32.519,54.715,45.704,35.806,29.543,29.946,34.821,43.586,19.781,25.997,15.000,26.427,24.963,83.493,26.111,30.657,11.966,20.535,28.747,14.636,51.589,11.018,26.760,33.278,18.216,20.277,11.389,13.187,15.408,11.005,15.015,37.203,9.431,35.124,4.426,51.045,24.296,28.494,21.034,27.284,33.620,56.588,37.218,29.565,19.287,20.790,66.880,34.880,41.778,43.280,21.936,21.972,50.152,55.938,30.445,15.784,31.550,12.524,26.276,23.963,8.724,53.269,14.583,31.334,25.778,29.271,28.369,49.247,17.346,63.286,19.183,12.803,19.009,29.600,8.800,27.873,16.729,28.216,29.136,31.908,17.729,6.100,10613.923
2010-05-26,38.514,6.922,46.349,28.920,69.620,21.642,84.673,35.550,57.520,38.532,105.475,11.346,33.049,68.392,40.470,45.956,33.252,57.154,32.593,53.239,45.720,36.080,28.667,30.641,34.538,43.162,19.425,25.872,14.971,26.354,25.243,83.953,26.258,30.045,11.857,20.267,28.597,14.654,50.227,10.888,27.390,33.089,18.104,20.360,11.304,13.162,15.543,10.731,14.762,37.990,9.466,34.880,4.485,52.096,24.526,28.981,21.102,28.038,33.260,57.494,36.769,29.575,18.960,20.563,67.371,34.724,42.090,43.056,21.865,22.087,49.336,56.226,30.280,15.761,30.940,12.493,26.536,24.095,8.753,53.123,14.691,31.935,26.100,29.396,28.150,48.755,17.191,62.595,19.920,12.851,18.985,29.266,8.690,27.796,16.789,27.962,29.136,31.764,17.817,6.040,10613.996
2010-05-27,40.227,7.499,47.836,29.930,73.680,22.335,88.410,36.986,59.282,39.590,108.179,11.972,35.223,72.105,42.430,47.550,34.692,59.398,33.484,54.642,48.544,37.203,30.475,31.845,36.351,44.022,20.087,26.700,15.551,26.839,26.177,86.370,26.889,35.363,12.541,20.887,28.962,15.029,51.597,11.366,27.900,33.897,18.598,21.247,11.615,13.666,16.150,11.374,15.245,39.565,9.933,35.479,4.599,56.297,25.505,30.334,22.338,28.703,35.200,60.640,38.041,31.185,18.960,21.260,69.177,35.465,43.196,43.641,23.103,22.662,50.447,58.005,31.585,15.963,32.200,12.800,27.130,24.703,8.808,55.571,15.767,32.850,26.653,30.288,29.212,49.166,17.771,63.968,20.893,13.373,19.266,30.693,9.440,28.301,17.111,28.872,31.606,32.966,18.949,6.200,10614.068
2010-05-28,39.594,7.298,47.162,29.310,71.650,22.006,86.422,37.272,57.923,39.709,107.212,11.727,34.518,70.937,41.760,46.814,34.166,59.007,33.214,54.374,47.370,36.646,30.093,30.965,35.907,43.891,19.654,26.451,15.879,26.610,26.232,84.569,26.749,34.909,12.243,20.878,28.893,14.817,51.589,11.236,28.570,33.538,18.494,20.927,11.474,13.414,15.975,11.151,15.038,38.974,9.717,35.435,4.611,55.920,24.896,29.723,21.813,27.684,35.006,59.237,37.592,29.075,18.615,20.851,68.028,35.480,43.517,43.521,22.669,22.379,50.869,57.514,31.715,15.932,32.080,12.674,27.084,23.972,8.784,54.088,15.581,32.147,26.711,29.779,28.993,49.279,17.419,63.162,20.313,13.124,19.142,30.176,9.090,28.200,17.298,28.651,32.433,33.426,18.527,6.050,10614.136
2010-06-01,38.269,6.922,46.625,28.430,68.740,21.597,83.794,35.978,56.547,38.922,106.425,11.040,33.813,70.753,40.230,45.754,33.501,57.745,32.666,53.959,46.557,35.900,29.599,30.882,35.693,44.022,19.518,25.908,15.327,26.528,26.107,81.554,26.305,34.853,11.770,20.535,29.206,14.424,51.482,10.949,27.660,32.739,18.343,20.475,11.078,13.187,15.328,10.637,14.623,37.892,9.397,34.857,4.488,54.627,24.175,29.352,21.318,26.167,34.609,57.590,36.852,24.665,17.526,20.268,66.845,35.013,43.016,43.831,22.306,21.857,49.503,56.531,31.500,15.660,32.130,12.477,26.740,23.355,8.841,52.718,15.366,31.156,26.009,30.077,28.035,49.336,17.251,62.639,19.546,12.827,18.892,29.400,8.660,27.493,16.936,27.901,30.866,33.939,17.737,5.970,10614.204
2010-06-02,40.329,7.097,47.023,28.840,71.050,21.722,84.821,37.614,57.973,39.892,109.052,11.743,34.930,72.238,42.580,47.401,34.507,59.215,33.574,55.106,48.388,36.783,30.680,32.188,36.649,45.131,19.815,26.753,15.826,27.379,26.754,84.063,26.889,36.086,12.079,20.942,30.138,14.702,52.450,11.175,30.280,33.628,18.327,20.983,11.417,13.246,15.847,11.194,15.061,38.581,9.803,35.435,4.596,55.453,25.182,30.210,22.143,27.991,35.491,60.806,37.787,25.555,18.070,20.877,68.414,35.566,44.821,44.519,22.990,22.149,50.466,57.531,32.390,15.971,32.940,12.721,27.502,24.051,8.996,54.899,16.246,32.139,26.777,30.182,28.645,49.804,17.818,64.137,20.116,13.124,19.109,30.192,9.180,28.138,17.278,28.933,32.786,34.345,18.319,6.110,10614.272
2010-06-03,40.303,7.263,47.118,30.070,71.030,21.731,84.295,38.784,57.847,40.318,109.523,12.170,35.223,71.855,43.700,47.971,35.449,59.039,33.100,55.171,48.683,37.066,30.298,32.160,36.496,45.271,20.129,27.091,15.979,27.997,26.699,83.797,26.988,36.021,11.661,21.127,30.317,14.805,52.376,11.331,30.180,34.122,18.231,21.108,11.088,13.573,16.054,11.263,15.069,38.974,9.708,35.634,4.611,56.100,24.849,29.759,22.033,29.509,33.965,61.468,37.862,25.260,17.880,20.511,67.414,35.784,45.577,44.519,22.627,22.335,50.604,57.658,32.690,16.103,32.900,12.871,28.254,24.042,9.095,53.476,16.412,32.266,27.066,30.249,28.925,49.852,17.985,64.128,20.293,13.204,19.210,29.850,9.240,28.557,17.379,29.343,35.179,34.237,18.654,6.030,10614.331
2010-06-04,38.472,6.852,45.665,28.620,68.190,20.913,79.450,36.235,55.818,39.064,107.229,11.567,33.368,67.992,40.140,45.088,33.215,56.938,32.315,54.236,45.687,35.189,28.304,31.215,34.775,43.718,19.480,25.895,15.683,27.887,25.827,79.863,25.968,35.094,10.876,20.471,29.733,14.134,50.781,10.931,28.190,32.828,17.881,20.395,10.674,13.136,15.512,10.724,14.554,37.301,9.310,34.658,4.423,52.024,23.122,28.945,20.970,28.201,32.158,57.817,36.889,24.650,17.153,19.885,65.360,34.631,44.783,43.383,21.474,20.893,49.297,55.210,31.480,15.691,31.590,12.398,28.059,22.914,8.938,50.576,15.718,30.555,26.315,28.839,27.229,49.045,17.234,62.081,18.632,12.610,18.727,28.707,8.857,27.617,16.816,27.516,33.345,33.306,17.490,5.740,10614.390
2010-06-07,37.695,6.572,44.973,27.960,66.070,20.797,80.131,36.188,55.021,39.386,106.245,11.086,32.997,67.550,38.540,43.450,32.375,56.994,31.881,54.276,44.809,34.272,26.850,30.613,34.614,43.940,19.314,25.801,15.594,27.997,25.936,76.113,25.811,34.307,10.554,20.071,30.240,13.881,51.020,10.592,27.030,32.550,19.012,19.859,10.250,12.867,15.352,10.568,14.439,35.825,9.120,34.791,4.451,50.624,22.568,29.095,20.632,27.996,31.585,54.845,36.739,23.800,17.026,19.545,65.466,34.654,44.027,43.676,21.453,20.229,47.764,52.584,31.320,15.644,31.060,12.256,27.372,22.579,8.910,50.261,15.121,30.605,26.562,27.554,26.567,48.900,16.955,61.709,17.895,12.369,18.606,28.440,8.380,27.835,17.151,27.205,33.337,32.653,16.812,5.590,10614.441
2010-06-08,37.889,6.677,45.337,28.700,66.590,20.779,81.511,36.749,56.036,39.303,105.894,11.002,33.604,68.551,39.380,44.186,32.800,56.732,32.298,55.598,45.925,34.641,27.931,30.715,35.287,44.647,19.480,25.792,15.761,28.392,26.325,74.339,26.206,34.640,10.453,20.128,30.479,14.019,51.781,10.731,26.500,32.775,19.363,19.817,10.203,12.977,15.767,10.868,14.723,36.612,9.258,35.745,4.519,50.561,23.196,28.786,21.284,28.336,31.840,56.806,37.592,24.260,17.217,19.789,66.956,35.137,44.065,43.710,22.100,20.335,48.609,53.067,31.340,15.847,31.000,12.359,27.325,22.394,9.016,51.063,15.141,30.555,26.653,27.775,26.618,50.126,17.050,61.380,18.632,12.425,18.639,29.608,8.540,28.103,17.191,27.635,33.578,32.443,17.259,5.520,10614.492
2010-06-09,37.729,6.695,45.293,29.020,65.360,20.699,83.753,36.454,56.614,38.880,106.048,11.063,34.396,68.568,39.620,44.054,32.707,56.547,32.396,55.504,45.277,34.281,28.360,30.520,35.505,44.343,19.331,25.961,16.490,28.061,26.248,76.379,26.297,34.752,10.526,19.925,30.422,14.062,51.648,10.601,25.040,32.397,19.235,19.525,9.921,13.035,15.759,10.868,14.524,38.088,9.362,35.368,4.454,51.144,22.845,29.325,21.288,28.420,32.026,57.416,37.188,24.105,17.063,19.641,67.106,35.176,44.264,43.891,22.008,20.326,48.835,52.982,31.165,15.668,30.730,12.072,26.759,22.324,9.018,50.003,14.955,30.555,26.455,27.823,26.864,49.586,17.127,61.130,18.377,12.297,18.457,29.684,8.530,27.504,16.913,27.528,33.741,31.645,17.442,5.440,10614.535
2010-06-10,39.105,7.053,46.366,30.070,68.050,21.197,86.710,38.451,57.797,40.406,109.283,11.361,35.534,71.596,41.150,46.175,35.070,59.247,33.347,56.407,47.764,35.352,29.878,31.604,36.929,44.630,19.325,26.557,16.951,28.217,26.979,77.758,27.013,35.659,11.474,20.540,30.763,14.394,52.764,10.896,26.140,32.837,19.634,20.078,10.636,13.506,16.406,11.469,14.984,38.384,9.803,36.056,4.611,54.116,23.861,30.033,21.914,29.737,33.322,61.416,38.453,26.030,17.689,20.607,68.473,35.972,44.670,44.089,23.096,21.423,49.366,54.270,31.930,15.979,31.720,12.629,26.796,22.844,9.181,52.218,15.444,31.613,27.091,29.539,28.179,49.941,17.560,62.128,18.987,12.586,18.997,30.860,8.770,28.465,17.388,29.023,36.289,32.597,18.359,5.570,10614.577
2010-06-11,39.299,6.974,46.452,31.350,68.530,20.877,87.514,38.727,58.233,40.165,109.942,11.262,36.082,72.647,40.820,46.332,35.135,59.159,33.702,56.545,48.273,35.403,30.186,31.725,37.401,44.080,19.440,26.637,17.241,28.190,27.439,77.804,26.963,37.049,11.665,20.989,30.552,14.533,52.533,11.036,26.420,33.125,19.985,19.955,10.598,13.523,16.462,11.460,15.046,38.187,9.838,35.901,4.642,55.103,23.916,30.139,21.969,29.774,33.375,62.932,38.820,26.280,17.871,20.285,68.587,35.933,45.313,43.779,23.374,21.362,49.641,54.702,32.360,15.987,31.730,12.621,26.582,23.082,9.159,52.795,15.952,31.859,27.049,29.971,28.883,49.215,17.762,62.066,19.144,12.490,18.997,31.377,8.930,28.410,17.354,28.888,36.125,32.987,19.380,5.770,10614.611
2010-06-14,39.164,6.966,46.746,31.250,67.400,20.850,87.728,38.803,57.889,40.567,109.985,11.376,36.503,73.757,40.780,45.351,35.015,59.255,33.719,56.350,47.592,35.583,30.614,31.438,37.819,44.745,19.310,26.753,18.116,28.116,27.565,75.773,27.013,36.984,11.081,20.989,30.901,14.720,52.772,11.036,26.610,33.152,20.152,20.040,10.420,13.388,16.509,11.606,14.923,38.187,9.656,35.990,4.633,55.920,23.732,30.086,21.885,29.634,34.221,63.097,38.580,26.375,18.080,19.859,68.340,36.252,45.454,44.106,23.794,21.149,49.926,54.473,32.595,16.002,31.700,12.526,27.195,22.623,9.225,51.890,16.070,31.910,27.322,30.307,29.180,49.408,17.902,62.511,18.987,12.353,19.049,30.751,8.910,28.528,17.429,29.244,35.626,33.087,19.978,5.820,10614.641
2010-06-15,40.675,7.071,47.222,32.000,69.100,21.277,88.902,39.393,58.913,41.217,111.089,11.926,37.354,75.467,41.790,47.401,36.557,60.093,34.330,57.244,48.413,36.877,31.798,32.420,38.794,44.868,19.798,27.180,17.643,28.668,28.352,78.172,27.655,38.337,11.558,21.460,30.966,15.107,53.095,11.531,27.440,33.825,20.423,20.573,10.721,13.767,17.068,12.009,15.314,39.270,10.582,36.434,4.728,57.267,24.360,30.997,22.439,30.923,35.535,65.677,39.366,27.680,19.278,20.189,69.928,37.235,46.286,44.451,24.441,21.689,51.243,56.430,32.800,16.375,32.510,12.725,27.483,23.355,9.309,53.407,16.862,32.873,27.792,30.969,30.172,49.941,18.164,63.330,19.912,12.670,19.387,31.586,9.680,29.174,17.578,30.494,36.452,33.791,20.895,6.110,10614.679
2010-06-16,40.633,7.044,46.859,32.230,70.140,20.628,88.656,39.488,59.164,41.514,111.569,11.811,36.672,74.624,41.800,47.349,36.215,59.870,34.215,57.155,48.002,36.629,31.229,32.235,38.515,44.523,19.764,27.224,17.810,28.852,28.344,79.100,27.679,37.985,11.640,21.442,31.096,15.077,52.822,11.644,27.080,33.924,20.622,20.375,10.580,13.691,17.020,12.052,15.222,39.270,10.426,36.678,4.734,56.288,24.350,31.430,22.266,30.807,35.270,64.927,39.373,27.670,19.759,20.120,70.624,37.609,46.144,43.883,24.327,21.600,51.086,56.150,32.905,16.461,32.440,12.629,27.233,23.240,9.225,53.743,16.794,33.128,28.172,30.796,30.308,49.360,18.203,64.167,19.695,12.722,19.637,31.502,9.910,29.355,17.653,30.129,36.470,34.775,20.465,6.100,10614.722
2010-06-17,40.759,7.228,46.807,32.130,70.170,20.166,88.615,38.993,59.256,42.069,112.108,11.857,36.410,74.241,41.530,47.156,36.317,60.165,34.355,56.960,48.445,36.543,31.742,32.494,38.647,45.016,19.662,27.109,17.980,28.953,28.226,77.620,27.737,38.708,11.611,21.340,31.583,14.787,53.301,11.653,26.550,33.942,20.606,20.295,10.297,13.725,17.156,11.683,15.406,38.974,10.418,37.100,4.790,56.899,24.240,31.704,22.291,30.760,34.503,64.317,39.583,27.385,18.906,20.067,71.197,38.108,46.768,44.253,24.441,21.689,50.997,56.167,33.290,16.686,33.120,12.677,28.449,23.187,9.406,53.606,17.312,32.668,28.436,30.134,29.867,49.820,18.190,64.052,19.626,12.851,19.572,31.536,9.920,29.528,17.687,30.391,36.719,35.376,20.353,6.110,10614.760
2010-06-18,40.928,7.272,46.418,31.920,69.750,20.112,88.787,38.965,60.003,42.181,111.398,11.720,36.335,74.591,41.620,47.165,36.372,60.325,34.446,56.822,48.470,36.774,31.863,32.568,38.329,44.745,19.934,27.349,18.060,28.796,28.076,78.006,27.589,38.189,11.468,21.460,31.266,14.708,52.963,11.601,26.110,33.583,20.542,20.155,10.118,13.666,17.316,11.649,15.468,39.466,10.305,36.944,4.790,56.225,24.203,31.624,22.376,30.704,34.089,64.744,39.635,27.575,19.160,20.511,71.577,38.108,46.541,44.373,23.281,21.875,50.702,56.667,33.315,16.772,33.520,12.573,28.264,23.425,9.303,54.114,17.488,32.421,28.353,30.796,29.850,49.449,18.237,63.517,19.705,12.883,19.629,32.003,10.000,29.614,17.708,30.440,36.590,35.663,20.520,6.330,10614.807
2010-06-21,40.388,7.263,45.743,31.580,70.600,20.015,88.106,38.442,59.676,41.715,111.825,11.353,35.534,74.132,41.660,47.270,37.064,60.485,34.421,56.854,48.257,36.783,32.617,32.485,38.283,44.326,19.807,27.242,16.999,28.631,27.644,78.190,27.605,37.549,11.422,21.359,30.787,14.515,52.913,11.531,25.670,33.664,20.271,19.878,9.921,13.497,17.244,11.606,15.176,39.565,10.167,36.833,4.771,55.220,23.879,31.651,22.304,30.383,33.269,65.328,39.471,27.495,19.260,20.598,72.159,37.855,46.551,43.917,23.125,22.158,50.457,56.565,32.460,16.710,33.130,12.494,27.781,23.284,9.245,53.330,17.107,32.259,28.155,29.693,29.307,49.287,18.203,63.660,19.685,13.004,19.439,31.961,9.920,29.528,17.436,30.440,35.988,35.155,20.983,6.180,10614.858
2010-06-22,39.780,7.132,45.216,30.860,69.090,19.348,84.796,36.853,58.896,40.735,110.670,11.033,34.312,71.404,40.630,45.745,35.846,59.111,33.628,55.813,47.362,36.157,31.471,31.827,37.146,43.932,19.493,26.886,16.633,28.162,27.651,76.361,27.186,36.845,11.506,21.174,30.593,14.340,52.318,11.357,25.110,33.035,20.271,19.442,9.619,13.311,16.949,11.589,14.969,38.777,9.933,36.234,4.648,52.491,23.316,31.278,21.711,29.346,32.528,62.923,39.194,26.755,18.824,20.494,71.030,37.052,45.747,43.624,22.805,21.822,49.454,55.438,31.805,16.417,32.760,12.152,27.121,23.135,9.181,52.261,16.979,31.289,27.569,28.743,28.874,48.981,17.945,63.375,19.036,12.754,19.315,31.244,9.643,28.977,16.471,29.318,34.697,35.634,19.420,6.020,10614.913
2010-06-23,39.789,7.210,45.553,31.360,68.240,19.428,85.100,36.425,57.873,40.326,111.363,10.926,34.219,71.863,40.410,45.570,35.864,57.721,33.719,55.805,46.812,35.849,31.788,31.818,37.045,43.850,19.399,26.646,16.824,27.767,27.880,76.967,26.881,37.151,11.777,20.979,30.698,14.214,51.847,11.410,25.400,32.685,20.112,19.310,9.855,13.328,16.781,11.589,14.892,38.285,9.890,36.012,4.611,53.622,23.344,31.322,21.665,29.043,32.484,63.742,39.111,27.025,19.187,20.128,70.721,36.657,45.965,43.736,23.061,22.096,50.054,54.964,31.620,16.267,30.380,12.231,26.870,23.020,9.311,52.330,17.234,31.519,27.115,29.185,28.798,49.513,17.915,62.386,18.711,12.431,19.142,31.085,9.820,28.583,16.919,29.109,34.783,35.259,20.098,6.040,10614.968
2010-06-24,38.649,6.957,43.875,30.780,65.250,18.885,83.030,35.997,56.463,39.828,109.720,10.429,33.275,70.053,39.360,44.659,35.504,56.579,33.157,55.073,45.810,35.129,30.819,31.132,36.643,43.423,19.153,26.095,16.464,27.353,28.029,76.177,26.445,36.706,11.554,20.554,30.479,14.239,51.574,11.096,24.470,32.927,20.200,19.000,9.958,13.101,16.573,11.323,14.723,37.203,9.345,35.856,4.568,51.907,22.512,30.275,21.250,28.829,31.197,62.182,38.795,26.740,18.706,19.676,69.751,36.665,45.284,43.065,22.797,22.105,50.123,53.575,31.375,16.322,30.260,11.905,26.620,22.491,9.272,50.916,16.715,30.854,27.049,28.609,28.595,49.102,17.632,61.825,18.288,12.180,19.101,30.468,9.620,28.638,16.811,28.433,33.595,35.003,18.917,5.960,10615.023
2010-06-25,37.797,6.738,43.676,31.070,66.920,18.965,86.554,36.207,57.520,39.538,108.804,10.445,33.005,72.180,39.500,45.684,35.957,55.964,33.355,54.821,47.239,35.643,30.726,31.021,37.571,43.061,18.824,26.299,16.854,27.464,28.281,77.298,26.453,36.836,12.066,20.961,30.293,14.196,50.227,11.262,24.530,33.287,20.375,19.517,9.855,13.497,16.693,11.469,14.961,38.777,9.249,35.901,4.596,53.613,23.565,30.292,22.033,29.271,31.338,63.254,39.488,26.960,19.986,20.329,70.060,36.673,45.454,42.006,23.303,22.300,50.083,53.550,31.660,16.338,29.850,12.375,26.443,22.809,9.172,52.606,17.204,30.778,26.975,27.698,29.154,48.231,17.726,61.496,18.997,12.043,18.993,30.585,9.460,28.693,16.940,28.753,33.629,34.703,19.611,6.110,10615.078
2010-06-28,37.999,6.581,43.174,30.990,65.930,18.877,86.145,35.931,56.858,39.514,110.396,10.597,32.896,70.887,38.870,45.193,35.431,55.884,33.595,54.748,47.173,35.300,29.878,30.780,37.308,43.135,19.026,26.459,16.801,26.830,28.289,76.747,26.577,36.864,11.527,20.767,30.341,14.099,51.210,11.157,24.270,33.682,20.375,19.532,9.751,13.278,16.629,11.597,14.977,39.368,9.327,36.278,4.617,52.805,23.242,30.168,22.139,28.755,30.817,61.398,39.059,26.335,19.296,20.154,69.972,36.878,45.417,42.669,23.118,22.025,49.660,52.736,31.865,16.472,28.720,12.932,26.044,22.870,9.252,51.571,17.517,30.692,27.243,27.650,29.002,48.900,17.791,61.594,18.357,12.116,18.989,30.226,10.020,28.945,17.280,28.356,32.700,34.911,19.133,6.050,10615.150
2010-06-29,36.210,6.354,42.379,29.390,61.790,18.316,82.794,34.476,55.365,38.856,107.067,10.216,31.193,68.259,36.910,43.029,33.806,54.606,32.967,54.041,44.620,33.698,28.276,29.927,36.411,42.511,18.347,25.561,16.083,26.315,27.888,73.024,25.885,35.196,11.060,20.119,29.936,13.748,50.607,10.714,22.980,32.828,20.152,19.008,9.375,12.603,16.166,11.117,14.516,36.711,8.990,35.856,4.506,49.828,21.653,28.481,21.673,28.047,28.666,57.721,38.019,25.835,18.170,19.727,68.226,35.956,43.442,42.092,22.947,21.043,49.473,50.339,31.365,16.251,26.900,12.502,24.985,22.130,9.104,49.632,16.637,29.679,26.668,26.192,27.475,48.658,17.383,60.071,16.527,11.696,18.775,29.400,8.670,28.441,17.008,27.029,32.235,33.333,17.857,5.770,10615.214
2010-06-30,35.155,6.232,42.526,28.940,60.770,18.156,80.903,34.371,54.765,39.169,105.689,9.956,30.806,67.366,36.440,43.012,33.224,54.206,32.603,53.561,44.046,33.441,27.847,29.186,36.326,41.320,18.084,25.374,15.521,26.103,27.525,74.651,25.746,34.566,11.325,19.851,28.816,13.608,50.376,10.453,22.320,32.415,20.128,18.973,9.252,12.578,16.022,10.550,14.370,37.006,8.808,35.523,4.469,49.496,21.524,27.859,20.986,28.075,28.384,56.754,37.687,26.330,18.089,19.492,67.009,35.948,43.158,41.378,22.947,20.839,49.375,49.958,31.220,16.220,26.430,12.486,24.502,21.760,8.934,48.701,16.422,29.211,26.435,26.375,27.254,48.384,17.237,60.222,16.695,11.647,18.828,28.858,8.490,28.158,16.953,26.803,31.434,32.729,18.048,5.800,10615.291
2010-07-01,34.682,6.118,42.906,29.200,59.700,18.147,80.323,33.677,54.925,39.321,104.910,10.147,30.730,67.617,35.850,43.003,33.076,53.903,32.942,54.244,44.234,33.030,28.043,29.177,36.411,41.706,18.042,25.552,15.666,25.598,27.108,72.969,26.042,35.307,11.690,19.934,28.759,13.475,50.847,10.436,20.790,31.688,19.983,18.935,9.271,12.679,16.158,10.438,14.316,37.203,8.765,35.457,4.429,48.551,21.062,27.317,20.723,28.480,28.931,56.484,37.484,26.710,17.980,19.474,67.697,35.530,42.137,41.610,22.861,20.795,50.870,49.907,30.860,16.228,26.660,12.359,24.140,21.830,9.062,48.546,16.324,29.219,26.093,26.442,27.237,48.029,17.215,59.928,16.104,11.405,18.699,28.774,8.380,27.898,17.123,26.443,31.391,32.332,18.295,5.900,10615.363
2010-07-02,34.758,6.057,42.837,28.910,60.410,18.023,78.863,33.620,54.900,39.329,104.302,10.055,30.148,65.973,35.430,43.257,32.781,53.767,32.686,53.780,44.234,33.013,27.903,29.075,35.908,41.624,17.931,25.357,15.297,26.012,26.935,72.326,26.173,34.399,12.213,20.193,28.735,13.336,50.855,10.436,21.610,31.867,19.926,19.025,9.139,12.569,16.110,10.147,14.293,37.301,8.704,35.657,4.528,46.951,20.729,27.326,20.787,28.797,28.366,55.978,37.205,27.260,18.161,19.082,67.794,35.838,41.901,41.317,22.591,20.636,50.191,50.078,30.550,16.299,26.730,12.128,24.381,21.663,9.080,47.986,16.275,28.878,25.943,26.394,27.034,47.900,17.396,60.534,15.809,11.211,18.699,28.415,8.220,27.945,17.300,26.091,31.443,32.132,18.016,6.140,10615.435
2010-07-06,35.070,6.205,43.183,29.440,59.960,17.747,77.528,34.124,55.551,39.683,105.671,9.735,29.246,64.471,36.070,43.073,32.624,53.967,32.595,53.756,44.628,33.167,27.437,29.390,35.660,42.149,18.109,25.170,15.324,26.554,27.274,72.216,26.108,34.390,12.020,20.646,29.051,13.427,50.946,10.244,21.360,31.966,20.370,19.495,9.215,12.704,16.246,10.335,14.378,37.301,8.947,36.012,4.608,45.332,20.896,27.690,20.791,29.253,28.190,55.394,37.077,28.300,17.925,19.221,68.305,36.192,42.015,41.808,22.356,20.769,49.690,50.026,30.195,16.495,26.340,12.176,24.604,21.804,9.159,48.908,15.972,28.759,26.260,26.365,26.864,47.868,17.331,60.721,16.016,11.284,18.791,28.407,8.350,28.284,17.463,26.041,31.839,32.352,17.809,6.030,10615.507
2010-07-07,35.923,6.389,43.616,30.710,62.590,18.130,82.305,35.465,57.241,40.808,108.701,10.277,30.410,67.775,37.310,44.422,33.990,55.476,33.215,54.732,45.769,34.435,29.152,30.706,37.146,42.708,19.077,25.561,16.927,26.839,27.888,72.988,26.725,36.688,12.484,21.356,29.562,13.972,52.012,10.601,21.680,32.694,20.822,19.880,9.601,13.320,16.701,11.091,14.869,38.384,9.120,37.189,4.778,47.931,22.614,28.996,21.698,30.504,29.768,58.740,38.154,30.080,18.497,19.998,70.466,37.320,42.893,42.109,23.367,21.769,50.073,51.374,30.380,16.818,26.790,12.327,25.236,23.196,9.234,52.709,16.911,29.321,27.177,26.979,28.382,49.061,17.778,62.591,16.891,11.809,19.202,29.408,8.890,29.111,17.803,26.934,34.232,33.658,18.447,6.280,10615.575
